ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_2625893	0.1335	0.00195054	-3.982915	-1.09045	-0.70877195	117553603	Ces1d	carboxylesterase 1D
ILMN_2987599	0.1338	0.00196367	3.97911	-1.09666	0.21953037	295444875	Mfsd4b1	major facilitator superfamily domain containing 4B1
ILMN_2651715	0.1343	0.00198016	3.974368	-1.10441	0.3249511	300794836	Axl	AXL receptor tyrosine kinase
ILMN_2645165	0.1349	0.00200285	-3.967907	-1.11496	-0.20496481	146141162	Micu2	mitochondrial calcium uptake 2
ILMN_3151503	0.1349	0.00200587	3.967054	-1.11635	0.14280034	146198844	Mapk1ip1l	mitogen-activated protein kinase 1 interacting protein 1-like
ILMN_2801790	0.1373	0.00205064	-3.954548	-1.1368	-0.23779096	254826731	Chmp2a	charged multivesicular body protein 2A
ILMN_1256894	0.1373	0.00206637	-3.950223	-1.14388	-0.24567968	10946657	Kcne4	potassium voltage-gated channel, Isk-related subfamily, gene 4
ILMN_2953017	0.1373	0.00206938	-3.949399	-1.14522	-0.24102118	237681167	Smg7	Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)
ILMN_1244835	0.1379	0.00208714	-3.944561	-1.15314	-0.27032733	254692914	Gpr107	G protein-coupled receptor 107
ILMN_2732465	0.1391	0.00212903	3.933318	-1.17155	0.2458878	281485601	Mef2c	myocyte enhancer factor 2C
ILMN_1233664	0.1391	0.00213164	3.932625	-1.17268	0.22845664	158966702	Fam222b	family with sequence similarity 222, member B
ILMN_2737480	0.1391	0.00214628	3.928755	-1.17902	0.32557431	188035864	Sirt3	sirtuin 3
ILMN_3127391	0.1391	0.00215012	-3.927744	-1.18068	-0.4923895	85702361	Npr3	natriuretic peptide receptor 3
ILMN_1252689	0.1391	0.00215076	3.927576	-1.18096	0.31408377	258645124	Sppl2a	signal peptide peptidase like 2A
ILMN_2620913	0.1391	0.00216915	3.922763	-1.18884	0.20950315	170172574	Inppl1	inositol polyphosphate phosphatase-like 1
ILMN_2691157	0.1391	0.00218299	3.919169	-1.19474	0.21520762	118601016	Dctn1	dynactin 1
ILMN_2870302	0.1391	0.00218667	3.918216	-1.1963	0.23072439	902967392	Parp3	poly (ADP-ribose) polymerase family, member 3
ILMN_2801746	0.1391	0.00219178	-3.916899	-1.19846	-0.2000402	267844803	Chchd6	coiled-coil-helix-coiled-coil-helix domain containing 6
ILMN_2702508	0.1391	0.00220425	-3.913692	-1.20372	-0.19707535	294661851	Ebna1bp2	EBNA1 binding protein 2
ILMN_1241866	0.1391	0.00221252	3.911577	-1.20719	0.44071384	294979161	Arpp21	cyclic AMP-regulated phosphoprotein, 21
ILMN_2659340	0.1391	0.00221541	3.910841	-1.20839	0.63924845	145966859	Chad	chondroadherin
ILMN_2653567	0.1396	0.0022644	3.898491	-1.22866	0.3526423	70980541	Rhoj	ras homolog family member J
ILMN_1239603	0.1396	0.00226492	-3.89836	-1.22887	-0.20622815	367460074	Zdhhc4	zinc finger, DHHC domain containing 4
ILMN_2689138	0.1396	0.00226665	3.897931	-1.22958	0.1602562	295424170	Cipc	CLOCK interacting protein, circadian
ILMN_2803138	0.1396	0.00228007	3.8946	-1.23505	0.36803884	227452235	Prkaa2	protein kinase, AMP-activated, alpha 2 catalytic subunit
ILMN_2674979	0.1396	0.00228344	-3.893767	-1.23642	-0.31099186	112734868	Fus	fused in sarcoma
ILMN_2759736	0.1396	0.00228437	3.893536	-1.23679	0.38806343	328447191	Lrrn1	leucine rich repeat protein 1, neuronal
ILMN_2693295	0.1396	0.00229488	3.890946	-1.24105	0.52387776	341926161	Prkg1	protein kinase, cGMP-dependent, type I
ILMN_2705673	0.1396	0.00230144	-3.889336	-1.24369	-0.23098979	88900518	Spg21	spastic paraplegia 21 homolog (human)
ILMN_1244631	0.1396	0.00230695	3.887987	-1.24591	0.18332686	594591613	Ugp2	UDP-glucose pyrophosphorylase 2
ILMN_2700097	0.1407	0.00233445	-3.881305	-1.25689	-0.31527543	530537223	Tekt1	tektin 1
ILMN_2620061	0.1412	0.00235196	-3.877091	-1.26382	-0.18387775	170650658	Tbcb	tubulin folding cofactor B
ILMN_2668020	0.1414	0.00236473	-3.87404	-1.26883	-0.28114692	146135070	Syt9	synaptotagmin IX
ILMN_1231868	0.1439	0.00241641	-3.861859	-1.28887	-0.18150991	91199553	Arl16	ADP-ribosylation factor-like 16
ILMN_2877069	0.144	0.00242881	-3.858977	-1.29361	-0.39416159	163838661	Tspo	translocator protein
ILMN_1237993	0.144	0.00243596	3.857321	-1.29634	0.16364846	125490377	Nasp	nuclear autoantigenic sperm protein (histone-binding)
ILMN_2788546	0.1448	0.0024589	-3.852045	-1.30502	-0.22331692	142388278	Coro1b	coronin, actin binding protein 1B
ILMN_2688607	0.1455	0.00248119	3.846965	-1.31339	0.30406581	118130366	Pptc7	PTC7 protein phosphatase homolog
ILMN_2943722	0.1489	0.00255119	-3.831315	-1.33918	-0.37162229	890824840	Ociad2	OCIA domain containing 2
ILMN_2933431	0.1489	0.00256682	-3.827881	-1.34484	-0.17232932	50263040	Inpp5k	inositol polyphosphate 5-phosphatase K
ILMN_2440803	0.1489	0.00257828	-3.825377	-1.34897	-0.18706232	77404391	Snd1	staphylococcal nuclease and tudor domain containing 1
ILMN_2677772	0.1489	0.00257906	3.825207	-1.34925	0.75457638	402747080	Srxn1	sulfiredoxin 1 homolog (S. cerevisiae)
ILMN_2907540	0.1525	0.00265141	3.809664	-1.37489	0.4988885	281332200	Lmcd1	LIM and cysteine-rich domains 1
ILMN_1249486	0.1526	0.00267286	-3.805139	-1.38236	-0.31655653	324021663	Clec10a	C-type lectin domain family 10, member A
ILMN_1224859	0.1526	0.00268201	-3.803221	-1.38553	-0.25851598	57863243	Gimap6	GTPase, IMAP family member 6
ILMN_2678218	0.1526	0.00269056	3.801433	-1.38848	0.30208875	985801704	Mmp2	matrix metallopeptidase 2
ILMN_1256702	0.1526	0.00269262	3.801005	-1.38919	0.25638722	113930762	S100a10	S100 calcium binding protein A10 (calpactin)
ILMN_3103689	0.1539	0.00272817	-3.793644	-1.40135	-0.20461347	158711723	Spata24	spermatogenesis associated 24
ILMN_2630047	0.1539	0.00273627	-3.791979	-1.4041	-0.45688438	118131196	Car3	carbonic anhydrase 3
ILMN_2724841	0.1552	0.00277158	-3.784789	-1.41599	-0.21212597	141803518	Stac3	SH3 and cysteine rich domain 3
ILMN_2866185	0.1552	0.00278366	-3.782349	-1.42002	-0.31565452	209447053	Btg1	B cell translocation gene 1, anti-proliferative
ILMN_2591917	0.1552	0.00279513	-3.780043	-1.42383	-0.3517848	160707893	Akr1b3	aldo-keto reductase family 1, member B3 (aldose reductase)
ILMN_2910990	0.1552	0.00282902	3.773287	-1.43501	0.20557956	269973914	Gphn	gephyrin
ILMN_2933530	0.1552	0.00283421	3.77226	-1.43671	0.1812737	164519091	Ecd	ecdysoneless homolog (Drosophila)
ILMN_2597532	0.1552	0.00283675	3.771759	-1.43753	0.16550606	311893402	App	amyloid beta (A4) precursor protein
ILMN_2680308	0.1552	0.00284252	-3.77062	-1.43942	-0.19855073	262073063	Sec14l1	SEC14-like lipid binding 1
ILMN_2849016	0.1552	0.00285382	3.768397	-1.4431	0.26971734	166197684	Slc47a1	solute carrier family 47, member 1
ILMN_2891646	0.1552	0.00285665	3.767841	-1.44402	0.23923326	594191051	Hist1h2bm	histone cluster 1, H2bm
ILMN_2955919	0.1552	0.00286488	-3.766229	-1.44668	-0.31499414	160333900	Mcam	melanoma cell adhesion molecule
ILMN_2866189	0.1552	0.00287917	-3.763441	-1.4513	-0.33830243	209447053	Btg1	B cell translocation gene 1, anti-proliferative
ILMN_2777498	0.1552	0.00288962	-3.761412	-1.45466	-0.19638799	921274059	Il1b	interleukin 1 beta
ILMN_3090728	0.1552	0.00289835	-3.759723	-1.45745	-0.26479739	255708454	Pkig	protein kinase inhibitor, gamma
ILMN_2935386	0.1552	0.00290574	-3.758297	-1.45982	-0.26776192	31981324	Snrnp35	small nuclear ribonucleoprotein 35 (U11/U12)
ILMN_2651190	0.1552	0.00291773	-3.75599	-1.46363	-0.27805652	255958290	Gosr2	golgi SNAP receptor complex member 2
ILMN_2687872	0.1552	0.00292368	3.754851	-1.46552	0.43820135	927028864	Col1a1	collagen, type I, alpha 1
ILMN_1229500	0.1562	0.00295206	-3.749442	-1.47448	-0.23689146	699114739	Gzmm	granzyme M (lymphocyte met-ase 1)
ILMN_2902979	0.1577	0.00299681	3.741021	-1.48843	0.25011229	226443048	Fas	Fas (TNF receptor superfamily member 6)
ILMN_2702917	0.1577	0.00300158	-3.740131	-1.48991	-0.44969577	NA		
ILMN_1239718	0.1586	0.0030312	-3.734637	-1.49901	-0.37837251	530537223	Tekt1	tektin 1
ILMN_1253970	0.1586	0.00304413	-3.732257	-1.50296	-0.22495218	165932355	Sirt7	sirtuin 7
ILMN_3125606	0.1586	0.00305068	-3.731055	-1.50495	-0.22880769	268370049	Ifi27	interferon, alpha-inducible protein 27
ILMN_2668510	0.1594	0.00307681	-3.726286	-1.51286	-0.54043834	254910958	Hp	haptoglobin
ILMN_2995698	0.1598	0.00309471	-3.723043	-1.51824	-0.26148511	148747277	Tceb1	transcription elongation factor B (SIII), polypeptide 1
ILMN_2707503	0.16	0.00310822	-3.720608	-1.52228	-0.19042657	145966736	Psmc1	protease (prosome, macropain) 26S subunit, ATPase 1
ILMN_2828427	0.1608	0.00313453	-3.715897	-1.5301	-0.28643329	226874863	Llgl1	lethal giant larvae homolog 1 (Drosophila)
ILMN_2976867	0.1615	0.00316468	-3.710549	-1.53897	-0.20662645	13385011	Pam16	presequence translocase-asssociated motor 16 homolog (S. cerevisiae)
ILMN_1252216	0.1615	0.00317009	-3.709595	-1.54055	-0.14143692	160333290	Rbm6	RNA binding motif protein 6
ILMN_2914938	0.1639	0.00322889	3.69933	-1.5576	0.47647211	261862270	F13a1	coagulation factor XIII, A1 subunit
ILMN_1220786	0.1643	0.00324676	3.696249	-1.56272	0.21248093	86198337	Crat	carnitine acetyltransferase
ILMN_1259388	0.1657	0.00328625	3.689502	-1.57393	0.26944656	227116285	Col6a1	collagen, type VI, alpha 1
ILMN_2712120	0.1661	0.00330499	3.686328	-1.5792	0.25535981	113930761	S100a6	S100 calcium binding protein A6 (calcyclin)
ILMN_1231390	0.1681	0.00335462	3.678012	-1.59302	0.33759395	118131171	Mrpl3	mitochondrial ribosomal protein L3
ILMN_3001540	0.1682	0.00337713	3.674282	-1.59923	0.51013532	160333371	Lum	lumican
ILMN_1255871	0.1682	0.00338013	3.673787	-1.60005	0.22688669	255759948	Loxl1	lysyl oxidase-like 1
ILMN_2763182	0.1686	0.00340591	-3.669551	-1.60709	-0.1640266	41281923	Bre	brain and reproductive organ-expressed protein
ILMN_2606667	0.1686	0.00342592	3.666286	-1.61253	0.35346745	161016791	Ddx6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 6
ILMN_1217123	0.1686	0.00343545	3.664737	-1.6151	0.15743809	161484673	Ikzf2	IKAROS family zinc finger 2
ILMN_1243593	0.1686	0.00344307	3.663502	-1.61716	0.20493826	146141128	Pcgf5	polycomb group ring finger 5
ILMN_1239102	0.1686	0.0034598	-3.6608	-1.62165	-0.30818946	114431227	H2-Eb1	histocompatibility 2, class II antigen E beta
ILMN_2633897	0.1686	0.00347012	3.65914	-1.62442	0.24161479	31982129	Pde6d	phosphodiesterase 6D, cGMP-specific, rod, delta
ILMN_2951691	0.1686	0.00347586	3.658219	-1.62595	0.20767356	588282790	Hist1h3e	histone cluster 1, H3e
ILMN_1260262	0.1686	0.00348332	3.657024	-1.62794	0.21950155	142384716	Mrpl30	mitochondrial ribosomal protein L30
ILMN_2692031	0.1686	0.0034929	3.655494	-1.63048	0.23680937	160333589	Pde4a	phosphodiesterase 4A, cAMP specific
ILMN_2799596	0.1686	0.00350609	-3.653395	-1.63398	-0.18882261	262050609	Vmac	vimentin-type intermediate filament associated coiled-coil protein
ILMN_2871262	0.1686	0.00351089	-3.652632	-1.63525	-0.25173906	927227670	Bcap31	B cell receptor associated protein 31
ILMN_2601453	0.1689	0.00352682	-3.65011	-1.63945	-0.23630077	146198626	Fam78a	family with sequence similarity 78, member A
ILMN_3138904	0.169	0.00354071	-3.647921	-1.64309	-0.44289693	545479139	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2
ILMN_2958484	0.169	0.00355915	-3.645028	-1.64791	-0.22024352	255522930	Nlrx1	NLR family member X1
ILMN_2830771	0.169	0.00356508	-3.644101	-1.64945	-0.30475708	264681515	Spag7	sperm associated antigen 7
ILMN_1232195	0.169	0.00357507	3.642543	-1.65205	0.1542737	312596930	Slc44a2	solute carrier family 44, member 2
ILMN_2836137	0.1697	0.00360816	-3.637414	-1.66059	-0.28333195	766944260	E2f2	E2F transcription factor 2
ILMN_2773485	0.1697	0.00363077	-3.633937	-1.66638	-0.19851045	557636692	Thnsl2	threonine synthase-like 2 (bacterial)
ILMN_2885532	0.1697	0.00365128	3.630802	-1.67161	0.30087303	162138914	Cpt2	carnitine palmitoyltransferase 2
ILMN_1257360	0.1697	0.00365387	-3.630406	-1.67227	-0.23366182	227499973	Hypk	huntingtin interacting protein K
ILMN_2732401	0.1697	0.00366418	3.628839	-1.67488	0.53212905	146198724	Abra	actin-binding Rho activating protein
ILMN_3102072	0.1697	0.00366493	-3.628725	-1.67507	-0.18303485	126157503	Srrm2	serine/arginine repetitive matrix 2
ILMN_1226935	0.1697	0.00367613	-3.627028	-1.6779	-0.35261104	920501836	Orm1	orosomucoid 1
ILMN_3116330	0.1697	0.00367827	-3.626704	-1.67844	-0.17429282	557357730	Cuta	cutA divalent cation tolerance homolog
ILMN_2601639	0.1698	0.00369812	3.623709	-1.68343	0.16749976	547234964	Gnl3	guanine nucleotide binding protein-like 3 (nucleolar)
ILMN_2657243	0.1698	0.00370425	-3.622787	-1.68497	-0.46846391	237513010	Kcnf1	potassium voltage-gated channel, subfamily F, member 1
ILMN_2991970	0.1707	0.00373637	-3.617985	-1.69297	-0.19464689	194097449	Catsper4	cation channel, sperm associated 4
ILMN_2693835	0.1707	0.00374607	3.616542	-1.69538	0.71556278	58037218	Arrdc2	arrestin domain containing 2
ILMN_1253601	0.1713	0.00376914	-3.613128	-1.70107	-0.24145729	21313519	Aacs	acetoacetyl-CoA synthetase
ILMN_2709681	0.1728	0.00381746	3.606047	-1.71288	0.2061422	672424495	Hdlbp	high density lipoprotein (HDL) binding protein
ILMN_1253942	0.1728	0.00382641	-3.604745	-1.71505	-0.29942051	7304930	Bop1	block of proliferation 1
ILMN_3112185	0.1729	0.00383999	-3.602776	-1.71834	-0.24783942	71061456	Ensa	endosulfine alpha
ILMN_1224430	0.1735	0.00386599	3.599025	-1.7246	0.13424434	255759916	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1
ILMN_2753109	0.1735	0.0038909	-3.595457	-1.73055	-0.19901815	27753999	Mvb12a	multivesicular body subunit 12A
ILMN_1252183	0.1735	0.00390886	-3.592898	-1.73483	-0.16823123	255522787	BC004004	cDNA sequence BC004004
ILMN_2709787	0.1735	0.00391039	-3.59268	-1.73519	-0.2704595	158749566	Ubn2	ubinuclein 2
ILMN_1253741	0.1735	0.00392841	3.590126	-1.73945	0.30090584	125490381	Pcolce	procollagen C-endopeptidase enhancer protein
ILMN_3160863	0.1735	0.00393484	3.589218	-1.74097	0.22699926	128485684	Dusp23	dual specificity phosphatase 23
ILMN_2993334	0.1735	0.00393634	3.589006	-1.74132	0.13845291	170650666	Plekhf1	pleckstrin homology domain containing, family F (with FYVE domain) member 1
ILMN_2592810	0.1735	0.00394498	3.587788	-1.74336	0.22565308	146134424	Map3k3	mitogen-activated protein kinase kinase kinase 3
ILMN_2742461	0.1735	0.00395554	3.586304	-1.74583	0.16423843	555290051	Ppp2r5c	protein phosphatase 2, regulatory subunit B', gamma
ILMN_1240868	0.174	0.00398255	3.582524	-1.75215	0.14142835	118130664	Rftn1	raftlin lipid raft linker 1
ILMN_1232272	0.174	0.00399091	-3.58136	-1.75409	-0.23495505	145864487	Gmppa	GDP-mannose pyrophosphorylase A
ILMN_2926257	0.1749	0.0040217	-3.577093	-1.76122	-0.13203905	13385691	Gpatch1	G patch domain containing 1
ILMN_2915671	0.1752	0.00404077	-3.574466	-1.76561	-0.66010882	575402986	Kcnab1	potassium voltage-gated channel, shaker-related subfamily, beta member 1
ILMN_2862470	0.1755	0.00406541	-3.571093	-1.77124	-0.31418023	141802539	Gstm2	glutathione S-transferase, mu 2
ILMN_1232861	0.1755	0.00407074	-3.570366	-1.77246	-0.29100974	162417950	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1
ILMN_2780848	0.1755	0.00408552	-3.568353	-1.77582	-0.18112055	255308927	Hip1r	huntingtin interacting protein 1 related
ILMN_2738345	0.1755	0.00409538	3.567017	-1.77805	0.32987865	146149188	Lims2	LIM and senescent cell antigen like domains 2
ILMN_2813284	0.1763	0.00412875	-3.562514	-1.78558	-0.15684785	268837076	Atxn3	ataxin 3
ILMN_2899591	0.1763	0.00413604	-3.561534	-1.78721	-0.20831891	120537240	Lars	leucyl-tRNA synthetase
ILMN_2668509	0.1795	0.0042375	-3.548093	-1.80969	-0.43887516	254910958	Hp	haptoglobin
ILMN_1259610	0.1795	0.00426039	-3.545106	-1.81468	-0.26087174	156151359	Cd276	CD276 antigen
ILMN_2775402	0.1795	0.00427231	-3.543557	-1.81727	-0.25795996	118129842	Shisa4	shisa family member 4
ILMN_1229553	0.1795	0.00427373	3.543373	-1.81758	0.2580745	170650605	Igsf3	immunoglobulin superfamily, member 3
ILMN_2491589	0.1795	0.00427503	-3.543204	-1.81786	-0.21001344	31343305	Vgll4	vestigial like family member 4
ILMN_3137570	0.1795	0.00429173	3.541044	-1.82148	0.29982628	300069031	Pdlim5	PDZ and LIM domain 5
ILMN_1234558	0.1795	0.0042953	3.540582	-1.82225	0.15144099	550544181	Tmem33	transmembrane protein 33
ILMN_2756046	0.1795	0.00431909	-3.537521	-1.82737	-0.6791161	270341371	Ffar2	free fatty acid receptor 2
ILMN_2680262	0.1795	0.0043243	-3.536852	-1.82849	-0.20194282	141802245	Polr2g	polymerase (RNA) II (DNA directed) polypeptide G
ILMN_2674752	0.1795	0.0043384	-3.535048	-1.83151	-0.1530624	254281200	Snx11	sorting nexin 11
ILMN_2936671	0.1795	0.00434252	-3.534522	-1.83239	-0.3365771	31980887	Skap2	src family associated phosphoprotein 2
ILMN_1216732	0.18	0.00436668	-3.531448	-1.83753	-0.27832583	133892763	Mcl1	myeloid cell leukemia sequence 1
ILMN_2648455	0.1804	0.00438785	3.528769	-1.84202	0.19649266	255759917	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1
ILMN_2734212	0.1805	0.00440212	-3.526969	-1.84503	-0.51413445	161484594	Cd1d1	CD1d1 antigen
ILMN_2604985	0.1809	0.00442361	3.524272	-1.84954	0.1515439	118130251	Cdk5rap1	CDK5 regulatory subunit associated protein 1
ILMN_2746924	0.1814	0.00444926	-3.521069	-1.8549	-0.20852007	119672911	Cherp	calcium homeostasis endoplasmic reticulum protein
ILMN_2958159	0.1829	0.00450458	-3.514226	-1.86636	-0.21836367	158853991	Eno1	enolase 1, alpha non-neuron
ILMN_2645816	0.1829	0.00450959	-3.513611	-1.86739	-0.22529737	228008325	Cpxm1	carboxypeptidase X 1 (M14 family)
ILMN_1213231	0.1832	0.00452862	-3.51128	-1.8713	-0.25304248	227496902	Ccdc12	coiled-coil domain containing 12
ILMN_2875163	0.1835	0.00454713	-3.509021	-1.87508	-0.13953962	227430314	Csnk1g2	casein kinase 1, gamma 2
ILMN_1237049	0.1843	0.00460735	-3.501739	-1.88728	-0.21418094	142363411	Dpcd	deleted in primary ciliary dyskinesia
ILMN_2940559	0.1843	0.00462548	-3.499566	-1.89092	-0.16210648	52138535	Gbf1	golgi-specific brefeldin A-resistance factor 1
ILMN_2629856	0.1843	0.00462683	3.499403	-1.89119	0.18228383	126362984	Rrp15	ribosomal RNA processing 15 homolog (S. cerevisiae)
ILMN_2692615	0.1843	0.00462778	3.499291	-1.89138	0.22259819	118130416	Tgm2	transglutaminase 2, C polypeptide
ILMN_2611501	0.1843	0.00465431	-3.496127	-1.89668	-0.20454719	927227670	Bcap31	B cell receptor associated protein 31
ILMN_1218154	0.1843	0.00466407	-3.494968	-1.89862	-0.1697471	19526799	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3
ILMN_2748361	0.1843	0.00466423	-3.494949	-1.89865	-0.21056508	251823977	Pcx	pyruvate carboxylase
ILMN_2726371	0.1843	0.00466462	-3.494903	-1.89873	-0.2068105	161621259	Nqo1	NAD(P)H dehydrogenase, quinone 1
ILMN_2647734	0.1846	0.00468623	-3.492346	-1.90301	-0.14386835	255759916	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1
ILMN_3129011	0.1855	0.00475186	-3.484653	-1.91591	-0.17783816	163644274	Mylk2	myosin, light polypeptide kinase 2, skeletal muscle
ILMN_2722716	0.1855	0.00475565	-3.484211	-1.91665	-0.31895451	85861248	Atp1a2	ATPase, Na+/K+ transporting, alpha 2 polypeptide
ILMN_1246740	0.1855	0.00476111	-3.483577	-1.91771	-0.18573147	NA		
ILMN_2764112	0.1855	0.00478057	-3.481322	-1.92149	-0.19236435	142350981	Crtac1	cartilage acidic protein 1
ILMN_2630593	0.1855	0.00478094	3.481279	-1.92156	0.24325603	481026546	Emd	emerin
ILMN_2612774	0.1855	0.00479055	3.480168	-1.92343	0.2103261	740087223	Agfg2	ArfGAP with FG repeats 2
ILMN_2591381	0.1855	0.00479403	3.479767	-1.9241	0.2377581	226958352	Ppm1b	protein phosphatase 1B, magnesium dependent, beta isoform
ILMN_1232601	0.1862	0.00484991	3.473359	-1.93484	0.18802659	145966893	Cyb561	cytochrome b-561
ILMN_2723931	0.1862	0.00485356	3.472944	-1.93554	0.18994167	237681137	E2f6	E2F transcription factor 6
ILMN_2719202	0.1862	0.00486178	3.472008	-1.93711	0.38552929	587651938	Hist1h2bf	histone cluster 1, H2bf
ILMN_2645276	0.1862	0.00486296	-3.471874	-1.93733	-0.14654563	254939628	Spsb3	splA/ryanodine receptor domain and SOCS box containing 3
ILMN_2705508	0.1862	0.00487997	-3.469944	-1.94057	-0.38422249	229092253	Slc7a10	solute carrier family 7 (cationic amino acid transporter, y+ system), member 10
ILMN_1223147	0.1862	0.00488633	-3.469224	-1.94178	-0.26206892	893567044	Art3	ADP-ribosyltransferase 3
ILMN_1243722	0.189	0.00498677	3.45798	-1.96064	0.16709916	597517971	Lzts3	leucine zipper, putative tumor suppressor family member 3
ILMN_3109098	0.189	0.004992	3.457401	-1.96161	0.22904565	125656166	Ankrd40	ankyrin repeat domain 40
ILMN_2808811	0.189	0.0049964	-3.456914	-1.96243	-0.31709846	31542905	Gpd1	glycerol-3-phosphate dehydrogenase 1 (soluble)
ILMN_2636624	0.1907	0.00506408	3.449482	-1.9749	0.16911225	141802045	Slc10a6	solute carrier family 10 (sodium/bile acid cotransporter family), member 6
ILMN_2868013	0.1907	0.00507583	3.448202	-1.97705	0.34951102	557357713	Pank1	pantothenate kinase 1
ILMN_2690506	0.1907	0.00507965	-3.447786	-1.97775	-0.2463714	31542487	Vac14	Vac14 homolog (S. cerevisiae)
ILMN_1256676	0.1916	0.00512073	-3.443338	-1.98521	-0.27867642	215422372	Ddah1	dimethylarginine dimethylaminohydrolase 1
