ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_2898917	0.32817	4.63e-03	3.6320451	-1.81687	0.39839524	295389845	Otub2	OTU domain, ubiquitin aldehyde binding 2
ILMN_2718843	0.32817	4.68e-03	-3.6257477	-1.82647	-0.18867407	142360571	Fam111a	family with sequence similarity 111, member A
ILMN_1235934	0.32817	4.68e-03	-3.62559	-1.82671	-0.15024915	161016838	Btk	Bruton agammaglobulinemia tyrosine kinase
ILMN_2654403	0.32817	4.70e-03	3.6223469	-1.83166	0.84002105	133892912	Rnf11	ring finger protein 11
ILMN_2708115	0.32817	4.71e-03	3.6220007	-1.83219	0.39472091	291167794	Fhl3	four and a half LIM domains 3
ILMN_3033007	0.32998	4.75e-03	3.6158952	-1.84151	0.57275749	46560586	Rcan2	regulator of calcineurin 2
ILMN_2891646	0.33707	4.88e-03	3.6002895	-1.86536	0.22131947	594191051	Hist1h2bm	histone cluster 1, H2bm
ILMN_2594593	0.33766	4.91e-03	3.5964844	-1.87118	0.34967649	293651553	Mpp5	membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)
ILMN_2801746	0.34443	5.05e-03	-3.5791324	-1.89773	-0.28279867	267844803	Chchd6	coiled-coil-helix-coiled-coil-helix domain containing 6
ILMN_2897020	0.34443	5.06e-03	3.5788477	-1.89817	0.21486868	124244061	Dhrsx	dehydrogenase/reductase (SDR family) X chromosome
ILMN_2625681	0.34443	5.09e-03	3.5749891	-1.90408	0.37982046	237874258	Galnt1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1
ILMN_3040069	0.34443	5.11e-03	3.5729353	-1.90722	0.30837533	594140696	Hist2h3c1	histone cluster 2, H3c1
ILMN_1238871	0.34443	5.15e-03	3.5675352	-1.9155	0.22031944	40254513	Gapvd1	GTPase activating protein and VPS9 domains 1
ILMN_2667346	0.34443	5.16e-03	3.5661254	-1.91766	0.42477888	402747080	Srxn1	sulfiredoxin 1 homolog (S. cerevisiae)
ILMN_2747311	0.34443	5.17e-03	3.5656276	-1.91842	0.4471832	485464585	Atp6v0a2	ATPase, H+ transporting, lysosomal V0 subunit A2
ILMN_2673355	0.34888	5.26e-03	3.5552402	-1.93435	0.21518383	110815862	Gpr157	G protein-coupled receptor 157
ILMN_3052390	0.35248	5.33e-03	3.5464374	-1.94785	0.32420035	226823230	2510009E07Rik	RIKEN cDNA 2510009E07 gene
ILMN_2684178	0.35309	5.45e-03	3.5339503	-1.96702	0.23099803	259906013	Amhr2	anti-Mullerian hormone type 2 receptor
ILMN_2836359	0.35309	5.45e-03	3.5335596	-1.96762	0.23777188	225543151	5730409E04Rik	RIKEN cDNA 5730409E04Rik gene
ILMN_2625687	0.35309	5.46e-03	3.5323176	-1.96953	0.64736151	237874258	Galnt1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1
ILMN_2635377	0.35309	5.48e-03	3.5305408	-1.97226	0.17523812	364502973	Ubox5	U box domain containing 5
ILMN_1231779	0.35309	5.49e-03	3.5288606	-1.97484	0.39951703	85861256	Twistnb	twist basic helix-loop-helix transcription factor 1 neighbor
ILMN_2624363	0.35309	5.51e-03	-3.526685	-1.97819	-0.16639752	806392425	Fga	fibrinogen alpha chain
ILMN_1231492	0.35309	5.55e-03	3.5229579	-1.98391	0.24865052	485836836	Itga6	integrin alpha 6
ILMN_1222111	0.35309	5.59e-03	3.518844	-1.99024	0.54145206	134288881	Col15a1	collagen, type XV, alpha 1
ILMN_2792047	0.35309	5.60e-03	3.5170783	-1.99295	0.24283665	140970873	Fbxl15	F-box and leucine-rich repeat protein 15
ILMN_2981363	0.35309	5.62e-03	3.5149481	-1.99623	0.2449897	148747228	Emilin2	elastin microfibril interfacer 2
ILMN_3157568	0.35309	5.67e-03	3.5100874	-2.0037	0.43546768	90093352	Bcl2l11	BCL2-like 11 (apoptosis facilitator)
ILMN_2894574	0.35309	5.68e-03	3.5088371	-2.00563	0.17448819	NA		
ILMN_1247853	0.35309	5.71e-03	-3.5060743	-2.00988	-0.69740062	158508425	Zfp36l1	zinc finger protein 36, C3H type-like 1
ILMN_2741872	0.35309	5.71e-03	3.5058267	-2.01026	0.42253029	118130348	Heatr5a	HEAT repeat containing 5A
ILMN_3161060	0.35309	5.74e-03	3.5026537	-2.01514	0.87054857	124244069	Trim63	tripartite motif-containing 63
ILMN_2618525	0.35309	5.74e-03	3.5021402	-2.01593	0.1341376	161086915	Camk2a	calcium/calmodulin-dependent protein kinase II alpha
ILMN_2878021	0.35309	5.79e-03	3.4975497	-2.023	0.35967433	240849390	Atp2b1	ATPase, Ca++ transporting, plasma membrane 1
ILMN_1249654	0.35309	5.83e-03	-3.4933691	-2.02944	-0.20687295	673921843	Clasrp	CLK4-associating serine/arginine rich protein
ILMN_2910295	0.35309	5.84e-03	3.4925428	-2.03071	0.26936945	293651551	Crim1	cysteine rich transmembrane BMP regulator 1 (chordin like)
ILMN_2698449	0.35309	5.85e-03	3.4910187	-2.03306	0.59517088	257196256	Hbegf	heparin-binding EGF-like growth factor
ILMN_2657911	0.35309	5.85e-03	3.4909018	-2.03324	0.47675631	256985125	Cnot4	CCR4-NOT transcription complex, subunit 4
ILMN_2752569	0.35309	5.88e-03	3.4880542	-2.03762	0.57177197	553727173	Paip1	polyadenylate binding protein-interacting protein 1
ILMN_2720520	0.35309	5.88e-03	-3.4879116	-2.03784	-0.2671862	51093839	Eif3l	eukaryotic translation initiation factor 3, subunit L
ILMN_2623793	0.35585	5.95e-03	3.4808601	-2.04871	0.32308216	110225363	Zfhx3	zinc finger homeobox 3
ILMN_1240615	0.35814	6.01e-03	3.4746637	-2.05826	0.39566085	84370356	Olfm1	olfactomedin 1
ILMN_2534921	0.36277	6.14e-03	3.4621457	-2.07757	0.31613132	71725395	Mettl17	methyltransferase like 17
ILMN_2718030	0.36277	6.15e-03	3.4610962	-2.07919	0.41353766	77681961	Ank2	ankyrin 2, brain
ILMN_1228330	0.36277	6.16e-03	3.4599361	-2.08098	0.49636903	226342966	Plcl2	phospholipase C-like 2
ILMN_1232386	0.36319	6.19e-03	3.4569261	-2.08562	0.37568801	253683477	Hmg20b	high mobility group 20B
ILMN_2627296	0.36332	6.24e-03	3.4524948	-2.09246	0.23318747	255918201	Pvr	poliovirus receptor
ILMN_1216522	0.36332	6.28e-03	3.4485328	-2.09858	0.34342164	255759917	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1
ILMN_2876749	0.36332	6.29e-03	3.4476955	-2.09987	0.26032081	433660825	Sema6c	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C
ILMN_2621643	0.36332	6.29e-03	3.4473072	-2.10047	0.50836473	161484653	Col4a1	collagen, type IV, alpha 1
ILMN_2629856	0.36332	6.32e-03	3.4452293	-2.10368	0.18590286	126362984	Rrp15	ribosomal RNA processing 15 homolog (S. cerevisiae)
ILMN_1216661	0.36663	6.43e-03	3.4345348	-2.1202	0.43444928	163965432	Col6a2	collagen, type VI, alpha 2
ILMN_2778409	0.36663	6.43e-03	3.4342404	-2.12066	0.27312593	145207975	Mtmr3	myotubularin related protein 3
ILMN_2695626	0.36663	6.45e-03	3.4322989	-2.12366	0.19548989	295317369	Capn3	calpain 3
ILMN_1245892	0.36663	6.47e-03	3.4307749	-2.12602	0.20061277	294489299	Zfp516	zinc finger protein 516
ILMN_2628188	0.36785	6.53e-03	3.4255622	-2.13408	0.25083189	118601005	Fgfr1op2	FGFR1 oncogene partner 2
ILMN_2907878	0.36785	6.64e-03	3.4151088	-2.15024	0.17964141	31981698	H2afx	H2A histone family, member X
ILMN_2781353	0.36785	6.64e-03	3.4150968	-2.15026	0.37548886	145699096	Ush2a	Usher syndrome 2A
ILMN_2795040	0.36785	6.66e-03	3.4132199	-2.15317	0.26157018	587651927	Hist1h2ad	histone cluster 1, H2ad
ILMN_2750098	0.36785	6.68e-03	3.4114428	-2.15592	0.18182831	225579036	Chmp7	charged multivesicular body protein 7
ILMN_3162618	0.36785	6.69e-03	-3.4111254	-2.15641	-0.13720244	324021666	Luc7l	Luc7-like
ILMN_1215661	0.36785	6.69e-03	3.4108246	-2.15687	0.37600857	594190789	Traf2	TNF receptor-associated factor 2
ILMN_2718266	0.36785	6.72e-03	3.4083545	-2.1607	0.3750648	459215031	Fkbp5	FK506 binding protein 5
ILMN_2834677	0.36785	6.72e-03	3.4082039	-2.16093	0.41572482	118130229	Wipi1	WD repeat domain, phosphoinositide interacting 1
ILMN_2988480	0.36785	6.73e-03	-3.406842	-2.16304	-0.17557916	225543356	Slc15a2	solute carrier family 15 (H+/peptide transporter), member 2
ILMN_2911454	0.36821	6.77e-03	-3.404109	-2.16727	-0.16413622	84000433	Chtf8	CTF8, chromosome transmission fidelity factor 8
ILMN_1228919	0.3685	6.80e-03	-3.4012441	-2.1717	-0.26533203	118130905	St13	suppression of tumorigenicity 13
ILMN_1255570	0.3685	6.85e-03	3.3967872	-2.17861	0.43641056	142343848	Atp6v1a	ATPase, H+ transporting, lysosomal V1 subunit A
ILMN_1247257	0.3685	6.90e-03	3.39249	-2.18526	0.33557843	224922802	Gpd2	glycerol phosphate dehydrogenase 2, mitochondrial
ILMN_2589790	0.3685	6.91e-03	3.3918005	-2.18633	0.3360203	927261963	Stat3	signal transducer and activator of transcription 3
ILMN_2658914	0.3685	6.92e-03	3.3910392	-2.18751	0.1383028	158966700	Bend3	BEN domain containing 3
ILMN_2615547	0.3685	6.92e-03	3.3908927	-2.18774	0.18819961	87044906	Pofut2	protein O-fucosyltransferase 2
ILMN_1212982	0.36884	6.95e-03	3.3882499	-2.19183	0.35002422	557786094	Zfp318	zinc finger protein 318
ILMN_2881810	0.37684	7.12e-03	-3.3733762	-2.21489	-0.19577362	126215546	Gm7609	predicted pseudogene 7609
ILMN_1230039	0.38181	7.24e-03	3.3634973	-2.23021	0.30568328	45331201	Hyal2	hyaluronoglucosaminidase 2
ILMN_1223552	0.38408	7.31e-03	3.3578979	-2.2389	0.41134516	118197276	Fbn1	fibrillin 1
ILMN_2684075	0.385	7.35e-03	3.3544096	-2.24432	0.43622962	818213418	Ar	androgen receptor
ILMN_2835117	0.38694	7.42e-03	-3.3493563	-2.25216	-0.46771779	226958664	Ccl7	chemokine (C-C motif) ligand 7
ILMN_1249828	0.38977	7.50e-03	-3.3429812	-2.26206	-0.14029163	599043815	Tlcd2	TLC domain containing 2
ILMN_2762109	0.39041	7.53e-03	-3.339967	-2.26674	-0.1758863	922959940	Pkp1	plakophilin 1
ILMN_2773110	0.39226	7.60e-03	3.3348103	-2.27475	0.16561559	92373435	Cdc25a	cell division cycle 25A
ILMN_1255255	0.39226	7.64e-03	3.3318625	-2.27934	0.41438536	118130200	Dync1li1	dynein cytoplasmic 1 light intermediate chain 1
ILMN_2600646	0.39226	7.65e-03	3.3310733	-2.28056	0.18459922	124001581	Mia3	melanoma inhibitory activity 3
ILMN_3162775	0.39584	7.79e-03	-3.3201682	-2.29751	-0.16693583	118129943	Nyap2	neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2
ILMN_1258977	0.39584	7.86e-03	-3.3152054	-2.30523	-0.35941033	550544181	Tmem33	transmembrane protein 33
ILMN_1231035	0.39584	7.88e-03	3.3132012	-2.30835	0.43500404	76496488	Csnk1d	casein kinase 1, delta
ILMN_2798402	0.39584	7.88e-03	-3.3129949	-2.30867	-0.1304466	244791353	Lcat	lecithin cholesterol acyltransferase
ILMN_2630468	0.39584	7.90e-03	-3.311531	-2.31095	-0.13137095	595763444	Haus2	HAUS augmin-like complex, subunit 2
ILMN_1259677	0.39584	7.91e-03	-3.3110705	-2.31166	-0.21764552	126723460	Cct8	chaperonin containing Tcp1, subunit 8 (theta)
ILMN_2685088	0.39584	7.93e-03	-3.3099406	-2.31342	-0.19540205	27734111	9930111J21Rik2	RIKEN cDNA 9930111J21 gene 2
ILMN_1230281	0.39584	7.96e-03	3.3074839	-2.31724	0.27613715	924181641	Ophn1	oligophrenin 1
ILMN_2618526	0.39584	7.98e-03	3.3061853	-2.31926	0.43617568	146198749	Napepld	N-acyl phosphatidylethanolamine phospholipase D
ILMN_2614463	0.39584	8.00e-03	3.3042043	-2.32235	0.381495	70909350	Prrx1	paired related homeobox 1
ILMN_1217879	0.39584	8.04e-03	-3.3013837	-2.32674	-0.34635635	183583544	Erh	enhancer of rudimentary homolog (Drosophila)
ILMN_2828731	0.39584	8.09e-03	3.2979821	-2.33203	0.29633848	885493319	Scrib	scribbled planar cell polarity
ILMN_1253387	0.39584	8.10e-03	3.296763	-2.33393	0.3088344	145966754	Klf5	Kruppel-like factor 5
ILMN_2874104	0.39584	8.14e-03	-3.2943448	-2.33769	-0.19574697	93102408	Fasn	fatty acid synthase
ILMN_3161480	0.39584	8.16e-03	3.2927023	-2.34025	0.29489846	146149152	Fktn	fukutin
ILMN_2634083	0.39584	8.18e-03	3.2908376	-2.34315	0.91543518	930425324	Cdkn1a	cyclin-dependent kinase inhibitor 1A (P21)
ILMN_2647533	0.39584	8.19e-03	3.2901994	-2.34415	0.6037003	82734230	Slc41a3	solute carrier family 41, member 3
ILMN_2816356	0.39584	8.23e-03	3.2876842	-2.34806	0.34107784	91807127	Ercc6l2	excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2
ILMN_1229777	0.39584	8.24e-03	3.2871099	-2.34896	0.23189085	70887771	Spag9	sperm associated antigen 9
ILMN_2739340	0.39584	8.24e-03	3.2867325	-2.34955	0.48627363	229892251	Lyrm2	LYR motif containing 2
ILMN_2801540	0.3959	8.32e-03	-3.2811973	-2.35817	-0.13328405	213688333	Chchd5	coiled-coil-helix-coiled-coil-helix domain containing 5
ILMN_2710139	0.3959	8.32e-03	3.2807434	-2.35887	0.53020288	238018130	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha
ILMN_1228907	0.3959	8.33e-03	-3.2801545	-2.35979	-0.16225028	113680424	Gcdh	glutaryl-Coenzyme A dehydrogenase
ILMN_2889482	0.3959	8.35e-03	-3.2791734	-2.36132	-0.41286969	6755611	Sox7	SRY (sex determining region Y)-box 7
ILMN_2902492	0.39751	8.43e-03	3.2730829	-2.37081	0.28377801	146198749	Napepld	N-acyl phosphatidylethanolamine phospholipase D
ILMN_2692399	0.39751	8.43e-03	3.2730514	-2.37086	0.18576967	NA		
ILMN_1252294	0.39762	8.46e-03	3.2710491	-2.37398	0.79070063	237858599	Eef2	eukaryotic translation elongation factor 2
ILMN_1256219	0.39968	8.53e-03	-3.2660089	-2.38183	-0.41415793	630044858	Sat1	spermidine/spermine N1-acetyl transferase 1
ILMN_2655144	0.39968	8.57e-03	3.2635818	-2.38562	0.20047576	357197133	Lmf1	lipase maturation factor 1
ILMN_3163068	0.39968	8.61e-03	3.2610117	-2.38962	0.23993231	408357997	D17Wsu92e	DNA segment, Chr 17, Wayne State University 92, expressed
ILMN_2742461	0.39968	8.62e-03	3.2601307	-2.391	0.16293478	555290051	Ppp2r5c	protein phosphatase 2, regulatory subunit B', gamma
ILMN_2707771	0.39968	8.64e-03	3.2588597	-2.39298	0.86139721	160333655	Keap1	kelch-like ECH-associated protein 1
ILMN_1256052	0.40187	8.73e-03	3.2526825	-2.40261	0.33612145	344925859	Khdrbs1	KH domain containing, RNA binding, signal transduction associated 1
ILMN_2666406	0.40187	8.74e-03	3.2520202	-2.40365	0.3261444	288541405	Prrc1	proline-rich coiled-coil 1
ILMN_2747553	0.40598	8.86e-03	3.2440452	-2.41609	0.40337916	225703047	Fbxo34	F-box protein 34
ILMN_2991970	0.40598	8.88e-03	-3.2424027	-2.41865	-0.15277415	194097449	Catsper4	cation channel, sperm associated 4
ILMN_2693835	0.40645	8.93e-03	3.2392507	-2.42357	0.71237736	58037218	Arrdc2	arrestin domain containing 2
ILMN_1216308	0.40645	8.95e-03	3.2381569	-2.42527	0.20241355	270341362	Zfp574	zinc finger protein 574
ILMN_2749307	0.40708	9.04e-03	-3.2320382	-2.43482	-0.16876615	114796627	Psg17	pregnancy specific glycoprotein 17
ILMN_3111877	0.40708	9.05e-03	3.2312217	-2.4361	0.17320818	84872206	Rbms2	RNA binding motif, single stranded interacting protein 2
ILMN_2792756	0.40708	9.06e-03	3.2308352	-2.4367	0.14994377	304361732	Ppm1f	protein phosphatase 1F (PP2C domain containing)
ILMN_2637538	0.40708	9.07e-03	3.2297729	-2.43836	0.26623466	315113874	Dusp3	dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)
ILMN_2638061	0.40708	9.11e-03	3.2275415	-2.44184	0.26203352	356995844	Tsc22d4	TSC22 domain family, member 4
ILMN_3154129	0.40708	9.12e-03	3.2266793	-2.44319	0.14611364	124487086	Sbno1	strawberry notch homolog 1 (Drosophila)
ILMN_2424912	0.41226	9.26e-03	3.2174497	-2.4576	0.16708229	118130363	Vamp2	vesicle-associated membrane protein 2
ILMN_2644350	0.41226	9.29e-03	3.2157136	-2.46031	0.20004355	134152684	Thy1	thymus cell antigen 1, theta
ILMN_1230087	0.41383	9.36e-03	3.2115602	-2.4668	0.29026469	117956380	Psme4	proteasome (prosome, macropain) activator subunit 4
ILMN_2959272	0.41383	9.38e-03	3.2100245	-2.4692	0.306079	328447225	Rnu6	U6 small nuclear RNA
ILMN_1217102	0.41427	9.42e-03	3.2076009	-2.47299	0.38239895	40254191	Tpcn1	two pore channel 1
ILMN_2942492	0.41427	9.45e-03	-3.2059547	-2.47556	-0.32753284	256574797	Rbm5	RNA binding motif protein 5
ILMN_1253409	0.41501	9.50e-03	3.2027824	-2.48052	0.33114612	145966749	Kcnj8	potassium inwardly-rectifying channel, subfamily J, member 8
ILMN_2645613	0.41501	9.53e-03	3.2007383	-2.48371	0.17310202	22122408	Cc2d1a	coiled-coil and C2 domain containing 1A
ILMN_2751653	0.41501	9.56e-03	3.1990651	-2.48632	0.46104558	118130806	Pnpla8	patatin-like phospholipase domain containing 8
ILMN_1245927	0.41501	9.57e-03	3.198088	-2.48785	0.33594324	550821834	Wdr37	WD repeat domain 37
ILMN_2689138	0.42182	9.78e-03	3.1855219	-2.5075	0.15592664	295424170	Cipc	CLOCK interacting protein, circadian
ILMN_2592629	0.42182	9.79e-03	-3.1851003	-2.50816	-0.13795244	133892409	Nipsnap3b	nipsnap homolog 3B (C. elegans)
ILMN_2637052	0.42358	9.87e-03	3.180227	-2.51578	0.22251479	662236760	Rad23a	RAD23 homolog A, nucleotide excision repair protein
ILMN_2730516	0.42358	9.88e-03	3.1792936	-2.51724	0.15701924	215422356	Herpud2	HERPUD family member 2
ILMN_1251852	0.42362	9.91e-03	3.1775307	-2.51999	0.21119139	21314853	Gatad2b	GATA zinc finger domain containing 2B
ILMN_1259450	0.42362	9.94e-03	3.1759075	-2.52253	0.32477149	145966807	Eya4	EYA transcriptional coactivator and phosphatase 4
ILMN_1230457	0.4269	1.01e-02	3.1687692	-2.5337	0.59817517	313569803	Cd99l2	CD99 antigen-like 2
ILMN_2687169	0.4269	1.01e-02	-3.165063	-2.5395	-0.32249656	162417969	Id3	inhibitor of DNA binding 3
ILMN_3043587	0.4269	1.02e-02	3.1627976	-2.54304	0.35107954	218931255	Bex4	brain expressed X-linked 4
ILMN_1251682	0.4269	1.02e-02	3.1622208	-2.54394	0.59436673	597517889	Gpcpd1	glycerophosphocholine phosphodiesterase 1
ILMN_3004600	0.4269	1.02e-02	-3.1585832	-2.54964	-0.28677271	76881808	Serpina1c	serine (or cysteine) peptidase inhibitor, clade A, member 1C
ILMN_2621346	0.4269	1.02e-02	3.158172	-2.55028	0.52033662	160333655	Keap1	kelch-like ECH-associated protein 1
ILMN_2616497	0.4269	1.03e-02	3.1550516	-2.55516	0.16118014	34419621	Pabpc4	poly(A) binding protein, cytoplasmic 4
ILMN_2718552	0.4269	1.03e-02	-3.1545569	-2.55594	-0.11891005	153791447	Tchhl1	trichohyalin-like 1
ILMN_1228600	0.4269	1.03e-02	-3.1536603	-2.55734	-0.14801263	256773277	Ablim3	actin binding LIM protein family, member 3
ILMN_2629657	0.4269	1.03e-02	3.1525189	-2.55913	0.80062531	47059498	Ybx3	Y box protein 3
ILMN_2932474	0.4269	1.03e-02	-3.1523094	-2.55946	-0.14327185	31541974	Tctn3	tectonic family member 3
ILMN_3160648	0.4269	1.04e-02	3.151748	-2.56034	0.55117627	154146208	Usp7	ubiquitin specific peptidase 7
ILMN_2908065	0.42774	1.04e-02	-3.1473104	-2.56728	-0.16035126	274315598	Gtse1	G two S phase expressed protein 1
ILMN_3034691	0.42774	1.04e-02	3.1464108	-2.56869	0.33337856	133892800	Arl6ip4	ADP-ribosylation factor-like 6 interacting protein 4
ILMN_2857086	0.42774	1.05e-02	-3.1432492	-2.57364	-0.42741287	111160868	Tra2a	transformer 2 alpha homolog (Drosophila)
ILMN_2666669	0.42774	1.05e-02	3.1426031	-2.57465	0.25556716	160707920	Anxa11	annexin A11
ILMN_2751492	0.42774	1.05e-02	3.1413796	-2.57657	0.38981345	606215116	Pgap2	post-GPI attachment to proteins 2
ILMN_2674602	0.42774	1.05e-02	3.1410375	-2.5771	0.22663549	238637292	Rapgef5	Rap guanine nucleotide exchange factor (GEF) 5
ILMN_2763245	0.4283	1.06e-02	-3.1386808	-2.58079	-0.65690862	229577225	Cxcl1	chemokine (C-X-C motif) ligand 1
ILMN_2780760	0.43269	1.08e-02	3.1293305	-2.59544	0.21059134	226958338	Pknox1	Pbx/knotted 1 homeobox
ILMN_2729953	0.43269	1.08e-02	3.1281148	-2.59734	0.26517351	226958352	Ppm1b	protein phosphatase 1B, magnesium dependent, beta isoform
ILMN_2868827	0.43269	1.08e-02	3.1279712	-2.59757	0.26176309	162951833	Cyth1	cytohesin 1
ILMN_1225873	0.43465	1.09e-02	3.1218104	-2.60722	0.14753072	118130482	Slc1a1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
ILMN_2671644	0.43465	1.09e-02	3.120312	-2.60957	0.18423402	238814330	Cbfb	core binding factor beta
ILMN_2627205	0.43465	1.09e-02	3.11999	-2.61007	0.33772507	530339559	Zmynd8	zinc finger, MYND-type containing 8
ILMN_2682279	0.43465	1.10e-02	3.1166909	-2.61524	0.36982561	142383921	Gkap1	G kinase anchoring protein 1
ILMN_2878355	0.43465	1.10e-02	-3.1154857	-2.61713	-0.17713164	83281453	Kpna2	karyopherin (importin) alpha 2
ILMN_1238654	0.43465	1.10e-02	3.114678	-2.61839	0.24226058	224967108	Gorasp2	golgi reassembly stacking protein 2
ILMN_2767322	0.43465	1.10e-02	3.1144766	-2.61871	0.32013611	145699128	Pcmtd1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
ILMN_2798138	0.43604	1.11e-02	-3.11051	-2.62493	-0.1670574	8394257	Gipc2	GIPC PDZ domain containing family, member 2
ILMN_2772380	0.43604	1.11e-02	-3.109179	-2.62701	-0.13308952	595763125	Mrto4	mRNA turnover 4, ribosome maturation factor
ILMN_2751215	0.43604	1.12e-02	3.1080122	-2.62884	0.29286115	229608943	Tor1aip1	torsin A interacting protein 1
ILMN_3143246	0.43633	1.12e-02	3.1058158	-2.63228	0.50131321	116256509	Ap2a1	adaptor-related protein complex 2, alpha 1 subunit
ILMN_2658208	0.43633	1.12e-02	3.1045933	-2.6342	0.41120337	894216260	Kmt5a	lysine methyltransferase 5A
ILMN_1229977	0.43683	1.13e-02	3.1024063	-2.63763	0.12955776	601983581	Cux1	cut-like homeobox 1
ILMN_3162005	0.44	1.14e-02	-3.095799	-2.64798	-0.30506543	47564089	Tmem204	transmembrane protein 204
ILMN_2609772	0.44	1.14e-02	-3.0942126	-2.65047	-0.12655346	1026284282	Ccdc82	coiled-coil domain containing 82
ILMN_2462650	0.44	1.14e-02	-3.0935461	-2.65152	-0.14816302	88900519	Tm4sf1	transmembrane 4 superfamily member 1
ILMN_2776909	0.44	1.15e-02	3.0910961	-2.65536	0.45297109	359465569	Irx3	Iroquois related homeobox 3
ILMN_1216426	0.44	1.15e-02	3.0906587	-2.65604	0.72162066	118130493	Impad1	inositol monophosphatase domain containing 1
ILMN_1253779	0.44038	1.15e-02	3.0886633	-2.65917	0.22544532	142378119	Polh	polymerase (DNA directed), eta (RAD 30 related)
ILMN_3074890	0.44043	1.16e-02	3.0871074	-2.66161	0.28161911	264681527	Unc45b	unc-45 myosin chaperone B
ILMN_2643291	0.44119	1.16e-02	3.0829001	-2.66821	0.42380909	146134995	Eif4e3	eukaryotic translation initiation factor 4E member 3
ILMN_1228501	0.44119	1.17e-02	3.0778752	-2.67609	1.21461659	108796647	Tob2	transducer of ERBB2, 2
ILMN_1229553	0.44119	1.18e-02	3.0772166	-2.67712	0.28887211	170650605	Igsf3	immunoglobulin superfamily, member 3
ILMN_2746797	0.44119	1.18e-02	3.076584	-2.67812	0.23190055	365777403	Hsf4	heat shock transcription factor 4
